TABLE_SCHEMA,TABLE_NAME,ORDINAL_POSITION,COLUMN_NAME,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH
dbo,@ABOY_41_FUNCTIONS,58,U_BOY_DASHVSTYLE,smallint,
dbo,@ABOY_41_FUNCTIONS,59,U_BOY_IMUSERS,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,60,U_BOY_IMSUB,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,61,U_BOY_IMLINKT,nvarchar,254
dbo,@ABOY_41_FUNCTIONS,62,U_BOY_IMLINKV,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,63,U_BOY_IMMSG,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,64,U_BOY_IMPRIORITY,int,
dbo,@ABOY_41_FUNCTIONS,65,U_BOY_IMATTACH,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,66,U_BOY_IMUSERSADV,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,67,U_BOY_WTEMP,int,
dbo,@ABOY_41_FUNCTIONS,68,U_BOY_WURL,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,69,U_BOY_WPAYL,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,70,U_BOY_HHGT,int,
dbo,@ABOY_41_FUNCTIONS,71,U_BOY_HWDT,int,
dbo,@ABOY_41_FUNCTIONS,72,U_BOY_HTIT,nvarchar,100
dbo,@ABOY_41_FUNCTIONS,73,U_BOY_HSTA,nvarchar,2
dbo,@ABOY_41_FUNCTIONS,74,U_BOY_HSUFFIX,nvarchar,6
dbo,@ABOY_41_FUNCTIONS,75,U_BOY_HFIXCOLCNT,int,
dbo,@ABOY_41_FUNCTIONS,76,U_BOY_HBANDEDROWCOL,char,1
dbo,@ABOY_41_FUNCTIONS,77,U_BOY_HROWHEAD,char,1
dbo,@ABOY_41_FUNCTIONS,78,U_BOY_HUDT,nvarchar,254
dbo,@ABOY_41_FUNCTIONS,79,U_BOY_HAU,char,1
dbo,@ABOY_41_FUNCTIONS,80,U_BOY_HAAR,char,1
dbo,@ABOY_41_FUNCTIONS,81,U_BOY_HARR,char,1
dbo,@ABOY_41_FUNCTIONS,82,U_BOY_HAACN,char,1
dbo,@ABOY_41_FUNCTIONS,83,U_BOY_HADIAPI,char,1
dbo,@ABOY_41_FUNCTIONS,84,U_BOY_HACHANGEC,char,1
dbo,@ABOY_41_FUNCTIONS,85,U_BOY_HADORDERBY,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,86,U_BOY_FE_HEADERDATAS,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,87,U_BOY_FE_HEADERDATAC,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,88,U_BOY_FE_BODYDATAS,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,89,U_BOY_FE_BODYDATAC,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,90,U_BOY_FE_FOOTERDATAS,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,91,U_BOY_FE_FOOTERDATAC,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,92,U_BOY_FE_HTEMPLATE,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,93,U_BOY_FE_BTEMPLATE,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,94,U_BOY_FE_FTEMPLATE,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,95,U_BOY_FE_MAHS,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,96,U_BOY_FE_MAHC,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,97,U_BOY_FE_FORNGS,nvarchar,100
dbo,@ABOY_41_FUNCTIONS,98,U_BOY_FE_FORNDS,nvarchar,100
dbo,@ABOY_41_FUNCTIONS,99,U_BOY_FE_FORNDD,int,
dbo,@ABOY_41_FUNCTIONS,100,U_BOY_FE_FORDTF,nvarchar,50
dbo,@ABOY_41_FUNCTIONS,101,U_BOY_FE_EXPORTTYPE,int,
dbo,@ABOY_41_FUNCTIONS,102,U_BOY_FE_FILENAME,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,103,U_BOY_FE_ENCODING,nvarchar,254
dbo,@ABOY_41_FUNCTIONS,104,U_BOY_FE_FILETYPE,int,
dbo,@ABOY_41_FUNCTIONS,105,U_BOY_FE_OPENDOC,char,1
dbo,@ABOY_41_FUNCTIONS,106,U_BOY_FE_ADDBREAK,char,1
dbo,@ABOY_41_FUNCTIONS,107,U_BOY_FE_CODER,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,108,U_BOY_FE_LOG,nvarchar,254
dbo,@ABOY_41_FUNCTIONS,109,U_BOY_FI_GUIDOFCO,nvarchar,254
dbo,@ABOY_41_FUNCTIONS,110,U_BOY_FI_WORK,nvarchar,254
dbo,@ABOY_41_FUNCTIONS,111,U_BOY_FI_SUCCESS,nvarchar,254
dbo,@ABOY_41_FUNCTIONS,112,U_BOY_FI_ERROR,nvarchar,254
dbo,@ABOY_41_FUNCTIONS,113,U_BOY_FI_LOG,nvarchar,254
dbo,@ABOY_41_FUNCTIONS,114,U_BOY_FI_FFILTER,nvarchar,254
dbo,@ABOY_41_FUNCTIONS,115,U_BOY_FI_CODEREF,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,116,U_BOY_LL_IUID,nvarchar,10
dbo,@ABOY_41_FUNCTIONS,117,U_BOY_LL_ILL,char,1
dbo,@ABOY_41_FUNCTIONS,118,U_BOY_LL_ITLST,char,1
dbo,@ABOY_41_FUNCTIONS,119,U_BOY_LL_CT,int,
dbo,@ABOY_41_FUNCTIONS,120,U_BOY_LL_SCSQL,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,121,U_BOY_LL_NCLUF,nvarchar,50
dbo,@ABOY_41_FUNCTIONS,122,U_BOY_LL_NCFPUF,nvarchar,50
dbo,@ABOY_41_FUNCTIONS,123,U_BOY_LL_NCFRV,nvarchar,254
dbo,@ABOY_41_FUNCTIONS,124,U_BOY_LL_NCFRT,int,
dbo,@ABOY_41_FUNCTIONS,125,U_BOY_LL_SITM,nvarchar,10
dbo,@ABOY_41_FUNCTIONS,126,U_BOY_LL_SCOL,nvarchar,20
dbo,@ABOY_41_FUNCTIONS,127,U_BOY_LL_SCOM,int,
dbo,@ABOY_41_FUNCTIONS,128,U_BOY_LL_SVAL,nvarchar,254
dbo,@ABOY_41_FUNCTIONS,129,U_BOY_LL_STYP,int,
dbo,@ABOY_41_FUNCTIONS,130,U_BOY_LL_SCLUF,nvarchar,50
dbo,@ABOY_41_FUNCTIONS,131,U_BOY_LL_SCFPUF,nvarchar,50
dbo,@ABOY_41_FUNCTIONS,132,U_BOY_LL_SCFRV,nvarchar,254
dbo,@ABOY_41_FUNCTIONS,133,U_BOY_LL_SCFRT,int,
dbo,@ABOY_41_FUNCTIONS,134,U_BOY_LL_FDLL,char,1
dbo,@ABOY_41_FUNCTIONS,135,U_BOY_LL_DIR,int,
dbo,@ABOY_41_FUNCTIONS,136,U_BOY_RMKS,nvarchar,254
dbo,@ABOY_41_FUNCTIONS,137,U_BOY_CATE,nvarchar,50
dbo,@ABOY_41_FUNCTIONS,138,U_BOY_FUNC,nvarchar,50
dbo,@ABOY_41_FUNCTIONS,139,U_BOY_CCRENMODE,int,
dbo,@ABOY_41_FUNCTIONS,140,U_BOY_CRFILE,nvarchar,254
dbo,@ABOY_41_FUNCTIONS,141,U_BOY_CRACTOR,char,1
dbo,@ABOY_41_FUNCTIONS,142,U_BOY_CRACTPR,char,1
dbo,@ABOY_41_FUNCTIONS,143,U_BOY_CRACTSR,char,1
dbo,@ABOY_41_FUNCTIONS,144,U_BOY_CRSAVEFILEFOR,int,
dbo,@ABOY_41_FUNCTIONS,145,U_BOY_CRPRINTER,nvarchar,100
dbo,@ABOY_41_FUNCTIONS,146,U_BOY_CRSAVEFILE,nvarchar,254
dbo,@ABOY_41_FUNCTIONS,147,U_BOY_CRBLOCK,char,1
dbo,@ABOY_41_FUNCTIONS,148,U_BOY_CRNUMCPEX,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,149,U_BOY_OCRAG,char,1
dbo,@ABOY_41_FUNCTIONS,150,U_BOY_VIEWER,smallint,
dbo,@ABOY_41_FUNCTIONS,151,U_BOY_CRYSVAR,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,152,U_BOY_CRYVARTI,nvarchar,254
dbo,@ABOY_41_FUNCTIONS,153,U_BOY_CUSTDS,nvarchar,254
dbo,@ABOY_41_FUNCTIONS,154,U_BOY_DYCO,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,155,U_BOY_DYCOL,char,1
dbo,@ABOY_41_FUNCTIONS,156,U_BOY_DCREX,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,157,U_BOY_DCUEX,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,158,U_BOY_DCVARS,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,159,U_BOY_DCVARST,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,160,U_BOY_FILEEX,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,161,U_BOY_ARGSEX,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,162,U_BOY_WDIR,nvarchar,254
dbo,@ABOY_41_FUNCTIONS,163,U_BOY_STY,nvarchar,3
dbo,@ABOY_41_FUNCTIONS,164,U_BOY_MCRO,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,165,U_BOY_MCRODEBUG,char,1
dbo,@ABOY_41_FUNCTIONS,166,U_BOY_MCROVARS,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,167,U_BOY_MCROVARSY,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,168,U_BOY_MSG,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,169,U_BOY_MSGT,nvarchar,3
dbo,@ABOY_41_FUNCTIONS,170,U_BOY_MSGB,char,1
dbo,@ABOY_41_FUNCTIONS,171,U_BOY_SQL,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,172,U_BOY_CL,smallint,
dbo,@ABOY_41_FUNCTIONS,173,U_BOY_SCL,char,1
dbo,@ABOY_41_FUNCTIONS,174,U_BOY_FOREX,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,175,U_BOY_SQLVAREX,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,176,U_BOY_SQLVARTI,nvarchar,254
dbo,@ABOY_41_FUNCTIONS,177,U_BOY_REFR,nvarchar,2
dbo,@ABOY_41_FUNCTIONS,178,U_BOY_SSDTEX,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,179,U_BOY_ARSEC,int,
dbo,@ABOY_41_FUNCTIONS,180,U_BOY_FT_SUFFIX,nvarchar,6
dbo,@ABOY_41_FUNCTIONS,181,U_BOY_FIXCOLCNT,int,
dbo,@ABOY_41_FUNCTIONS,182,U_BOY_FCISCB,char,1
dbo,@ABOY_41_FUNCTIONS,183,U_BOY_BANDEDROWCOL,char,1
dbo,@ABOY_41_FUNCTIONS,184,U_BOY_REPGRP1,char,1
dbo,@ABOY_41_FUNCTIONS,185,U_BOY_REPGRP2,char,1
dbo,@ABOY_41_FUNCTIONS,186,U_BOY_REPGRP3,char,1
dbo,@ABOY_41_FUNCTIONS,187,U_BOY_REPGRP4,char,1
dbo,@ABOY_41_FUNCTIONS,188,U_BOY_REPGRP5,char,1
dbo,@ABOY_41_FUNCTIONS,189,U_BOY_REPGRP6,char,1
dbo,@ABOY_41_FUNCTIONS,190,U_BOY_REPGRP7,char,1
dbo,@ABOY_41_FUNCTIONS,191,U_BOY_REPGRP8,char,1
dbo,@ABOY_41_FUNCTIONS,192,U_BOY_REPGRP9,char,1
dbo,@ABOY_41_FUNCTIONS,193,U_BOY_REPGRP10,char,1
dbo,@ABOY_41_FUNCTIONS,194,U_BOY_GRIDORCHART,smallint,
dbo,@ABOY_41_FUNCTIONS,195,U_BOY_SQL_LAYOUT,ntext,1073741823
dbo,@ABOY_41_FUNCTIONS,196,U_BOY_SQL_ROWHEAD,char,1
dbo,@ABOY_41_UFBATCHES,1,Code,nvarchar,50
dbo,@ABOY_41_UFBATCHES,2,Name,nvarchar,100
dbo,@ABOY_41_UFBATCHES,3,DocEntry,int,
dbo,@ABOY_41_UFBATCHES,4,Canceled,char,1
dbo,@ABOY_41_UFBATCHES,5,Object,nvarchar,20
dbo,@ABOY_41_UFBATCHES,6,LogInst,int,
dbo,@ABOY_41_UFBATCHES,7,UserSign,int,
dbo,@ABOY_41_UFBATCHES,8,Transfered,char,1
dbo,@ABOY_41_UFBATCHES,9,CreateDate,datetime,
dbo,@ABOY_41_UFBATCHES,10,CreateTime,smallint,
dbo,@ABOY_41_UFBATCHES,11,UpdateDate,datetime,
dbo,@ABOY_41_UFBATCHES,12,UpdateTime,smallint,
dbo,@ABOY_41_UFBATCHES,13,DataSource,char,1
dbo,@ABOY_41_UFBATCHES,14,U_BOY_REMARK,nvarchar,254
dbo,@ABOY_41_UFBATCHES,15,U_BOY_UNI,nvarchar,50
dbo,@ABOY_41_UFBATCHES,16,U_BOY_ACTIVE,char,1
dbo,@ABOY_41_UFBATCHES,17,U_BOY_SHOWIF,char,1
dbo,@ABOY_41_UFBATCHES,18,U_BOY_SQL,ntext,1073741823
dbo,@ABOY_41_UFBATCHES,19,U_BOY_USERS,ntext,1073741823
dbo,@ABOY_41_UFBATCHES,20,U_BOY_USETTINGS,char,1
dbo,@ABOY_41_UFBATCHES,21,U_BOY_LOGGING,char,1
dbo,@ABOY_63_SCONFIG,1,Code,nvarchar,50
dbo,@ABOY_63_SCONFIG,2,Name,nvarchar,100
dbo,@ABOY_63_SCONFIG,3,DocEntry,int,
dbo,@ABOY_63_SCONFIG,4,Canceled,char,1
dbo,@ABOY_63_SCONFIG,5,Object,nvarchar,20
dbo,@ABOY_63_SCONFIG,6,LogInst,int,
dbo,@ABOY_63_SCONFIG,7,UserSign,int,
dbo,@ABOY_63_SCONFIG,8,Transfered,char,1
dbo,@ABOY_63_SCONFIG,9,CreateDate,datetime,
dbo,@ABOY_63_SCONFIG,10,CreateTime,smallint,
dbo,@ABOY_63_SCONFIG,11,UpdateDate,datetime,
dbo,@ABOY_63_SCONFIG,12,UpdateTime,smallint,
dbo,@ABOY_63_SCONFIG,13,DataSource,char,1
dbo,@ABOY_63_SCONFIG,14,U_BOY_RMKS,nvarchar,254
dbo,@ABOY_63_SCONFIG,15,U_BOY_GNAME,nvarchar,254
dbo,@ABOY_63_SCONFIG,16,U_BOY_STYPE,smallint,
dbo,@ABOY_63_SCONFIG,17,U_BOY_CANDELETE,char,1
dbo,@ABOY_63_SCONFIG,18,U_BOY_ACTIVE,char,1
dbo,@ABOY_63_SCONFIG,19,U_BOY_RESTRING,nvarchar,254
dbo,@ABOY_63_SCONFIG,20,U_BOY_SQL,ntext,1073741823
dbo,@ABOY_63_SCONFIG,21,U_BOY_UFUNCTION,nvarchar,50
dbo,@ABOY_63_SCONFIG,22,U_BOU_ACSTRING,nvarchar,254
dbo,@ABOY_63_SCONFIG,23,U_BOY_USR,ntext,1073741823
dbo,@ABOY_63_SCONFIG,24,U_BOY_USRS,char,1
dbo,@ABOY_63_SCONFIG,25,U_BOY_CATE,nvarchar,50
dbo,@ABOY_85_ACTION,1,Code,nvarchar,50
dbo,@ABOY_85_ACTION,2,Name,nvarchar,100
dbo,@ABOY_85_ACTION,3,DocEntry,int,
dbo,@ABOY_85_ACTION,4,Canceled,char,1
dbo,@ABOY_85_ACTION,5,Object,nvarchar,20
dbo,@ABOY_85_ACTION,6,LogInst,int,
dbo,@ABOY_85_ACTION,7,UserSign,int,
dbo,@ABOY_85_ACTION,8,Transfered,char,1
dbo,@ABOY_85_ACTION,9,CreateDate,datetime,
dbo,@ABOY_85_ACTION,10,CreateTime,smallint,
dbo,@ABOY_85_ACTION,11,UpdateDate,datetime,
dbo,@ABOY_85_ACTION,12,UpdateTime,smallint,
dbo,@ABOY_85_ACTION,13,DataSource,char,1
dbo,@ABOY_85_ACTION,14,U_BOY_PROT_ENC,char,1
dbo,@ABOY_85_ACTION,15,U_BOY_PROT_E_UP,nvarchar,254
dbo,@ABOY_85_ACTION,16,U_BOY_PROT_E_OP,nvarchar,254
dbo,@ABOY_85_ACTION,17,U_BOY_PROT_SIGN,char,1
dbo,@ABOY_85_ACTION,18,U_BOY_PROT_CERT,ntext,1073741823
dbo,@ABOY_85_ACTION,19,U_BOY_PROT_CERTPASS,nvarchar,254
dbo,@ABOY_85_ACTION,20,U_BOY_PROT_CERTTXT,nvarchar,254
dbo,@ABOY_85_ACTION,21,U_BOY_PROT_CERRECT,nvarchar,254
dbo,@ABOY_85_ACTION,22,U_BOY_CONDI_SQL,ntext,1073741823
dbo,@ABOY_85_ACTION,23,U_BOY_CA_RMKS,nvarchar,254
dbo,@ABOY_85_ACTION,24,U_BOY_CA_CON,ntext,1073741823
dbo,@ABOY_85_ACTION,25,U_BOY_CA_LD,char,1
dbo,@ABOY_85_ACTION,26,U_BOY_CA_AR,char,1
dbo,@ABOY_85_ACTION,27,U_BOY_CA_ART,int,
dbo,@ABOY_85_ACTION,28,U_BOY_CA_CNCT,int,
dbo,@ABOY_85_ACTION,29,U_BOY_CA_SUB,nvarchar,50
dbo,@ABOY_85_ACTION,30,U_BOY_CA_ACTT,int,
dbo,@ABOY_85_ACTION,31,U_BOY_CA_ACT,int,
dbo,@ABOY_85_ACTION,32,U_BOY_CA_ARTEM,nvarchar,254
dbo,@ABOY_85_ACTION,33,U_BOY_CA_ASS,int,
dbo,@ABOY_85_ACTION,34,U_BOY_CA_RE,char,1
dbo,@ABOY_85_ACTION,35,U_BOY_CA_REP,numeric,
dbo,@ABOY_85_ACTION,36,U_BOY_CA_RET,int,
dbo,@ABOY_85_ACTION,37,U_BOY_CA_DURT,int,
dbo,@ABOY_85_ACTION,38,U_BOY_CA_DFN,smallint,
dbo,@ABOY_85_ACTION,39,U_BOY_CA_DUR,numeric,
dbo,@ABOY_85_ACTION,40,U_BOY_CA_TIME,smallint,
dbo,@ABOY_85_ACTION,41,U_BOY_CA_CLO,char,1
dbo,@ABOY_85_ACTION,42,U_BOY_CA_INC,char,1
dbo,@ABOY_85_ACTION,43,U_BOY_CA_PER,char,1
dbo,@ABOY_85_ACTION,44,U_BOY_CA_UT,int,
dbo,@ABOY_85_ACTION,45,U_BOY_CA_OAGEN,char,1
dbo,@ABOY_85_ACTION,46,U_BOY_IW_TEM,int,
dbo,@ABOY_85_ACTION,47,U_BOY_IW_URL,ntext,1073741823
dbo,@ABOY_85_ACTION,48,U_BOY_IW_PAYL,ntext,1073741823
dbo,@ABOY_85_ACTION,49,U_BOY_IM_USERS,nvarchar,254
dbo,@ABOY_85_ACTION,50,U_BOY_IM_SUB,nvarchar,254
dbo,@ABOY_85_ACTION,51,U_BOY_IM_MES,ntext,1073741823
dbo,@ABOY_85_ACTION,52,U_BOY_IM_PRI,int,
dbo,@ABOY_85_ACTION,53,U_BOY_IM_AIL,char,1
dbo,@ABOY_85_ACTION,54,U_BOY_IM_ILT,nvarchar,254
dbo,@ABOY_85_ACTION,55,U_BOY_IM_ILD,nvarchar,254
dbo,@ABOY_85_ACTION,56,U_BOY_IM_AR,char,1
dbo,@ABOY_85_ACTION,57,U_BOY_IM_ART,int,
dbo,@ABOY_85_ACTION,58,U_BOY_IM_ARTEM,nvarchar,254
dbo,@ABOY_85_ACTION,59,U_BOY_IM_USERSADV,ntext,1073741823
dbo,@ABOY_85_ACTION,60,U_BOY_SHOW_VIEWER,smallint,
dbo,@ABOY_85_ACTION,61,U_BOY_PRINT_SQL,ntext,1073741823
dbo,@ABOY_85_ACTION,62,U_BOY_MAIL_ATTFILE,nvarchar,254
dbo,@ABOY_85_ACTION,63,U_BOY_MAIL_BODY,ntext,1073741823
dbo,@ABOY_85_ACTION,64,U_BOY_MAIL_SUBJECT,nvarchar,254
dbo,@ABOY_85_ACTION,65,U_BOY_MAIL_ATTTYPE,int,
dbo,@ABOY_85_ACTION,66,U_BOY_MAIL_DELI,int,
dbo,@ABOY_85_ACTION,67,U_BOY_MAIL_BODYFOR,int,
dbo,@ABOY_85_ACTION,68,U_BOY_MAIL_GROUP,char,1
dbo,@ABOY_85_ACTION,69,U_BOY_MAIL_GROUPTYPE,smallint,
dbo,@ABOY_85_ACTION,70,U_BOY_MAIL_ODRAFT,char,1
dbo,@ABOY_85_ACTION,71,U_BOY_MAIL_ADDATT,ntext,1073741823
dbo,@ABOY_85_ACTION,72,U_BOY_MAIL_CAAZN,nvarchar,254
dbo,@ABOY_85_ACTION,73,U_BOY_MAIL_DELIS,int,
dbo,@ABOY_85_ACTION,74,U_BOY_MAIL_ODRAFTS,char,1
dbo,@ABOY_85_ACTION,75,U_BOY_EXCC_DRAFT,char,1
dbo,@ABOY_85_ACTION,76,U_BOY_PER_EXC,char,1
dbo,@ABOY_85_ACTION,77,U_BOY_EXCG_DRAFTS,char,1
dbo,@ABOY_85_ACTION,78,U_BOY_IGNORE_MISAT,char,1
dbo,@ABOY_85_ACTION,79,U_BOY_CADDATT,char,1
dbo,@ABOY_85_ACTION,80,U_BOY_PREV_EMAIL,char,1
dbo,@ABOY_85_ACTION,81,U_BOY_SMTP_CONFIG,nvarchar,50
dbo,@ABOY_85_ACTION,82,U_BOY_SMTP_CONFIGS,nvarchar,50
dbo,@ABOY_85_ACTION,83,U_BOY_EXCH_CONFIG,nvarchar,50
dbo,@ABOY_85_ACTION,84,U_BOY_EXCG_CONFIG,nvarchar,50
dbo,@ABOY_85_ACTION,85,U_BOY_SAVE_FILE,nvarchar,254
dbo,@ABOY_85_ACTION,86,U_BOY_SAVE_TYPE,int,
dbo,@ABOY_85_ACTION,87,U_BOY_SAVE_OPEN,char,1
dbo,@ABOY_85_ACTION,88,U_BOY_SAVE_METHOD,smallint,
dbo,@ABOY_85_ACTION,89,U_BOY_SAVE_ATTACH,char,1
dbo,@ABOY_85_ACTION,90,U_BOY_PRINT_NAME,nvarchar,254
dbo,@ABOY_85_ACTION,91,U_BOY_PRINT_COPY_EX,ntext,1073741823
dbo,@ABOY_85_ACTION,92,U_BOY_PRINT_FROM,ntext,1073741823
dbo,@ABOY_85_ACTION,93,U_BOY_PRINT_TO,ntext,1073741823
dbo,@ABOY_85_ACTION,94,U_BOY_PRINT_DIALOG,char,1
dbo,@ABOY_85_ACTION,95,U_BOY_USE_DYNPRINT,char,1
dbo,@ABOY_85_ACTION,96,U_BOY_REMARKS,nvarchar,254
dbo,@ABOY_85_ACTION,97,U_BOY_MARKASPRINT,char,1
dbo,@ABOY_85_ACTION,98,U_BOY_TYPE,int,
dbo,@ABOY_85_ACTION_L01,1,Code,nvarchar,50
dbo,@ABOY_85_ACTION_L01,2,LineId,int,
dbo,@ABOY_85_ACTION_L01,3,Object,nvarchar,20
dbo,@ABOY_85_ACTION_L01,4,LogInst,int,
dbo,@ABOY_85_ACTION_L01,5,U_BOY_SUBACTION,nvarchar,50
dbo,@ABOY_85_ACTION_L02,1,Code,nvarchar,50
dbo,@ABOY_85_ACTION_L02,2,LineId,int,
dbo,@ABOY_85_ACTION_L02,3,Object,nvarchar,20
dbo,@ABOY_85_ACTION_L02,4,LogInst,int,
dbo,@ABOY_85_ACTION_L03,1,Code,nvarchar,50
dbo,@ABOY_85_ACTION_L03,2,LineId,int,
dbo,@ABOY_85_ACTION_L03,3,Object,nvarchar,20
dbo,@ABOY_85_ACTION_L03,4,LogInst,int,
dbo,@ABOY_85_ACTION_L03,5,U_BOY_TO_CC_BCC,int,
dbo,@ABOY_85_ACTION_L03,6,U_BOY_EMAILTYPE,int,
dbo,@ABOY_85_ACTION_L03,7,U_BOY_DIRECTMAILEX,ntext,1073741823
dbo,@ABOY_85_ACTION_L03,8,U_BOY_EMAILCAT,nvarchar,50
dbo,@ABOY_85_ACTION_L04,1,Code,nvarchar,50
dbo,@ABOY_85_ACTION_L04,2,LineId,int,
dbo,@ABOY_85_ACTION_L04,3,Object,nvarchar,20
dbo,@ABOY_85_ACTION_L04,4,LogInst,int,
dbo,@ABOY_85_ACTION_L04,5,U_BOY_RESULT,nvarchar,254
dbo,@ABOY_85_ACTION_L04,6,U_BOY_ACTION,nvarchar,50
dbo,@ABOY_85_ACTION_L05,1,Code,nvarchar,50
dbo,@ABOY_85_ACTION_L05,2,LineId,int,
dbo,@ABOY_85_ACTION_L05,3,Object,nvarchar,20
dbo,@ABOY_85_ACTION_L05,4,LogInst,int,
dbo,@ABOY_85_ACTION_L06,1,Code,nvarchar,50
dbo,@ABOY_85_ACTION_L06,2,LineId,int,
dbo,@ABOY_85_ACTION_L06,3,Object,nvarchar,20
dbo,@ABOY_85_ACTION_L06,4,LogInst,int,
dbo,@ABOY_85_ACTION_L07,1,Code,nvarchar,50
dbo,@ABOY_85_ACTION_L07,2,LineId,int,
dbo,@ABOY_85_ACTION_L07,3,Object,nvarchar,20
dbo,@ABOY_85_ACTION_L07,4,LogInst,int,
dbo,@ABOY_85_ACTION_L08,1,Code,nvarchar,50
dbo,@ABOY_85_ACTION_L08,2,LineId,int,
dbo,@ABOY_85_ACTION_L08,3,Object,nvarchar,20
dbo,@ABOY_85_ACTION_L08,4,LogInst,int,
dbo,@ABOY_85_ACTION_L09,1,Code,nvarchar,50
dbo,@ABOY_85_ACTION_L09,2,LineId,int,
dbo,@ABOY_85_ACTION_L09,3,Object,nvarchar,20
dbo,@ABOY_85_ACTION_L09,4,LogInst,int,
dbo,@ABOY_85_ACTION_L10,1,Code,nvarchar,50
dbo,@ABOY_85_ACTION_L10,2,LineId,int,
dbo,@ABOY_85_ACTION_L10,3,Object,nvarchar,20
dbo,@ABOY_85_ACTION_L10,4,LogInst,int,
dbo,@ABOY_85_CSTMPRINT,1,Code,nvarchar,50
dbo,@ABOY_85_CSTMPRINT,2,Name,nvarchar,100
dbo,@ABOY_85_CSTMPRINT,3,DocEntry,int,
dbo,@ABOY_85_CSTMPRINT,4,Canceled,char,1
dbo,@ABOY_85_CSTMPRINT,5,Object,nvarchar,20
dbo,@ABOY_85_CSTMPRINT,6,LogInst,int,
dbo,@ABOY_85_CSTMPRINT,7,UserSign,int,
dbo,@ABOY_85_CSTMPRINT,8,Transfered,char,1
dbo,@ABOY_85_CSTMPRINT,9,CreateDate,datetime,
dbo,@ABOY_85_CSTMPRINT,10,CreateTime,smallint,
dbo,@ABOY_85_CSTMPRINT,11,UpdateDate,datetime,
dbo,@ABOY_85_CSTMPRINT,12,UpdateTime,smallint,
dbo,@ABOY_85_CSTMPRINT,13,DataSource,char,1
dbo,@ABOY_85_CSTMPRINT,14,U_BOY_DTYPE,nvarchar,50
dbo,@ABOY_85_CSTMPRINT,15,U_BOY_RMKS,nvarchar,254
dbo,@ABOY_85_CSTMPRINT,16,U_BOY_ACTIVE,char,1
dbo,@ABOY_85_CSTMPRINT,17,U_BOY_SHOWF,char,1
dbo,@ABOY_85_CSTMPRINT,18,U_BOY_SHOWRS,char,1
dbo,@ABOY_85_CSTMPRINT,19,U_BOY_SQLCON,ntext,1073741823
dbo,@ABOY_85_CSTMPRINT,20,U_BOY_ORDERBY,ntext,1073741823
dbo,@ABOY_85_CSTMPRINT,21,U_BOY_USR,ntext,1073741823
dbo,@ABOY_85_CSTMPRINT,22,U_BOY_USRS,char,1
dbo,@ABOY_85_CSTMPRINT,23,U_BOY_SQLCUSTOM,ntext,1073741823
dbo,@ABOY_85_CSTMPRINT,24,U_BOY_CUSTOMFORMT,nvarchar,254
dbo,@ABOY_85_CSTMPRINT,25,U_BOY_CUSTOMTABLE,nvarchar,254
dbo,@ABOY_85_CSTMPRINT,26,U_BOY_CUSTOMLANG,nvarchar,254
